"GO.ID","Term","Annotated","Significant","Expected","Rank in result2","result1","result2","result3","GenesInTermAndTest","GenesInTermAndTest_eggNogName"
"GO:1905208","negative regulation of cardiocyte differ...",8,0,0.07,5433,"1.00000","1.00000","1.00000","",""
"GO:1905209","positive regulation of cardiocyte differ...",4,0,0.03,5434,"1.00000","1.00000","1.00000","",""
"GO:1905268","negative regulation of chromatin organiz...",34,0,0.28,5435,"1.00000","1.00000","1.00000","",""
"GO:1905269","positive regulation of chromatin organiz...",61,0,0.5,5436,"1.00000","1.00000","1.00000","",""
"GO:1905304","regulation of cardiac myofibril assembly",4,0,0.03,5437,"1.00000","1.00000","1.00000","",""
"GO:1905306","positive regulation of cardiac myofibril...",4,0,0.03,5438,"1.00000","1.00000","1.00000","",""
"GO:1905330","regulation of morphogenesis of an epithe...",42,0,0.34,5439,"1.00000","1.00000","1.00000","",""
"GO:1905345","protein localization to cleavage furrow",4,0,0.03,5440,"1.00000","1.00000","1.00000","",""
"GO:1905349","ciliary transition zone assembly",6,0,0.05,5441,"1.00000","1.00000","1.00000","",""
"GO:1905392","plant organ morphogenesis",3,0,0.02,5442,"1.00000","1.00000","1.00000","",""
"GO:1905393","plant organ formation",3,0,0.02,5443,"1.00000","1.00000","1.00000","",""
"GO:1905435","regulation of histone H3-K4 trimethylati...",3,0,0.02,5444,"1.00000","1.00000","1.00000","",""
"GO:1905437","positive regulation of histone H3-K4 tri...",3,0,0.02,5445,"1.00000","1.00000","1.00000","",""
"GO:1905446","regulation of mitochondrial ATP synthesi...",3,0,0.02,5446,"1.00000","1.00000","1.00000","",""
"GO:1905475","regulation of protein localization to me...",23,0,0.19,5447,"1.00000","1.00000","1.00000","",""
"GO:1905477","positive regulation of protein localizat...",20,0,0.16,5448,"1.00000","1.00000","1.00000","",""
"GO:1905508","protein localization to microtubule orga...",6,0,0.05,5449,"1.00000","1.00000","1.00000","",""
"GO:1905515","non-motile cilium assembly",23,0,0.19,5450,"1.00000","1.00000","1.00000","",""
"GO:1905634","regulation of protein localization to ch...",4,0,0.03,5451,"1.00000","1.00000","1.00000","",""
"GO:1905710","positive regulation of membrane permeabi...",6,0,0.05,5452,"1.00000","1.00000","1.00000","",""
"GO:1905809","negative regulation of synapse organizat...",77,0,0.63,5453,"1.00000","1.00000","1.00000","",""
"GO:1905818","regulation of chromosome separation",52,0,0.42,5454,"1.00000","1.00000","1.00000","",""
"GO:1905819","negative regulation of chromosome separa...",22,0,0.18,5455,"1.00000","1.00000","1.00000","",""
"GO:1905820","positive regulation of chromosome separa...",14,0,0.11,5456,"1.00000","1.00000","1.00000","",""
"GO:1905879","regulation of oogenesis",61,0,0.5,5457,"1.00000","1.00000","1.00000","",""
"GO:1905880","negative regulation of oogenesis",5,0,0.04,5458,"1.00000","1.00000","1.00000","",""
"GO:1905881","positive regulation of oogenesis",16,0,0.13,5459,"1.00000","1.00000","1.00000","",""
"GO:1905897","regulation of response to endoplasmic re...",7,0,0.06,5460,"1.00000","1.00000","1.00000","",""
"GO:1905936","regulation of germ cell proliferation",3,0,0.02,5461,"1.00000","1.00000","1.00000","",""
"GO:1905952","regulation of lipid localization",59,0,0.48,5462,"1.00000","1.00000","1.00000","",""
"GO:1905953","negative regulation of lipid localizatio...",11,0,0.09,5463,"1.00000","1.00000","1.00000","",""
"GO:1905954","positive regulation of lipid localizatio...",17,0,0.14,5464,"1.00000","1.00000","1.00000","",""
"GO:1990001","inhibition of cysteine-type endopeptidas...",9,0,0.07,5465,"1.00000","1.00000","1.00000","",""
"GO:1990009","retinal cell apoptotic process",3,0,0.02,5466,"1.00000","1.00000","1.00000","",""
"GO:1990010","compound eye retinal cell apoptotic proc...",3,0,0.02,5467,"1.00000","1.00000","1.00000","",""
"GO:1990126","retrograde transport, endosome to plasma...",3,0,0.02,5468,"1.00000","1.00000","1.00000","",""
"GO:1990138","neuron projection extension",77,0,0.63,5469,"1.00000","1.00000","1.00000","",""
"GO:1990146","protein localization to rhabdomere",5,0,0.04,5470,"1.00000","1.00000","1.00000","",""
"GO:1990164","histone H2A phosphorylation",3,0,0.02,5471,"1.00000","1.00000","1.00000","",""
"GO:1990182","exosomal secretion",8,0,0.07,5472,"1.00000","1.00000","1.00000","",""
"GO:1990248","regulation of transcription from RNA pol...",4,0,0.03,5473,"1.00000","1.00000","1.00000","",""
"GO:1990255","subsynaptic reticulum organization",7,0,0.06,5474,"1.00000","1.00000","1.00000","",""
"GO:1990359","stress response to zinc ion",11,0,0.09,5475,"1.00000","1.00000","1.00000","",""
"GO:1990386","mitotic cleavage furrow ingression",5,0,0.04,5476,"1.00000","1.00000","1.00000","",""
"GO:1990481","mRNA pseudouridine synthesis",3,0,0.02,5477,"1.00000","1.00000","1.00000","",""
"GO:1990511","piRNA biosynthetic process",5,0,0.04,5478,"1.00000","1.00000","1.00000","",""
"GO:1990542","mitochondrial transmembrane transport",58,0,0.47,5479,"1.00000","1.00000","1.00000","",""
"GO:1990569","UDP-N-acetylglucosamine transmembrane tr...",4,0,0.03,5480,"1.00000","1.00000","1.00000","",""
"GO:1990616","magnesium ion export from mitochondrion",3,0,0.02,5481,"1.00000","1.00000","1.00000","",""
"GO:1990709","presynaptic active zone organization",31,0,0.25,5482,"1.00000","1.00000","1.00000","",""
"GO:1990778","protein localization to cell periphery",73,0,0.59,5483,"1.00000","1.00000","1.00000","",""
"GO:1990834","response to odorant",8,0,0.07,5484,"1.00000","1.00000","1.00000","",""
"GO:1990845","adaptive thermogenesis",3,0,0.02,5485,"1.00000","1.00000","1.00000","",""
"GO:1990928","response to amino acid starvation",18,0,0.15,5486,"1.00000","1.00000","1.00000","",""
"GO:2000008","regulation of protein localization to ce...",3,0,0.02,5487,"1.00000","1.00000","1.00000","",""
"GO:2000027","regulation of animal organ morphogenesis",197,0,1.61,5488,"1.00000","1.00000","1.00000","",""
"GO:2000035","regulation of stem cell division",8,0,0.07,5489,"1.00000","1.00000","1.00000","",""
"GO:2000043","regulation of cardiac cell fate specific...",12,0,0.1,5490,"1.00000","1.00000","1.00000","",""
"GO:2000044","negative regulation of cardiac cell fate...",8,0,0.07,5491,"1.00000","1.00000","1.00000","",""
"GO:2000045","regulation of G1/S transition of mitotic...",43,0,0.35,5492,"1.00000","1.00000","1.00000","",""
"GO:2000047","regulation of cell-cell adhesion mediate...",5,0,0.04,5493,"1.00000","1.00000","1.00000","",""
"GO:2000048","negative regulation of cell-cell adhesio...",4,0,0.03,5494,"1.00000","1.00000","1.00000","",""
"GO:2000050","regulation of non-canonical Wnt signalin...",5,0,0.04,5495,"1.00000","1.00000","1.00000","",""
"GO:2000058","regulation of ubiquitin-dependent protei...",53,0,0.43,5496,"1.00000","1.00000","1.00000","",""
"GO:2000059","negative regulation of ubiquitin-depende...",9,0,0.07,5497,"1.00000","1.00000","1.00000","",""
"GO:2000060","positive regulation of ubiquitin-depende...",43,0,0.35,5498,"1.00000","1.00000","1.00000","",""
"GO:2000104","negative regulation of DNA-dependent DNA...",8,0,0.07,5499,"1.00000","1.00000","1.00000","",""
"GO:2000105","positive regulation of DNA-dependent DNA...",4,0,0.03,5500,"1.00000","1.00000","1.00000","",""
"GO:2000114","regulation of establishment of cell pola...",7,0,0.06,5501,"1.00000","1.00000","1.00000","",""
"GO:2000116","regulation of cysteine-type endopeptidas...",47,0,0.38,5502,"1.00000","1.00000","1.00000","",""
"GO:2000117","negative regulation of cysteine-type end...",11,0,0.09,5503,"1.00000","1.00000","1.00000","",""
"GO:2000134","negative regulation of G1/S transition o...",26,0,0.21,5504,"1.00000","1.00000","1.00000","",""
"GO:2000136","regulation of cell proliferation involve...",4,0,0.03,5505,"1.00000","1.00000","1.00000","",""
"GO:2000138","positive regulation of cell proliferatio...",4,0,0.03,5506,"1.00000","1.00000","1.00000","",""
"GO:2000142","regulation of DNA-templated transcriptio...",27,0,0.22,5507,"1.00000","1.00000","1.00000","",""
"GO:2000144","positive regulation of DNA-templated tra...",17,0,0.14,5508,"1.00000","1.00000","1.00000","",""
"GO:2000145","regulation of cell motility",47,0,0.38,5509,"1.00000","1.00000","1.00000","",""
"GO:2000146","negative regulation of cell motility",12,0,0.1,5510,"1.00000","1.00000","1.00000","",""
"GO:2000147","positive regulation of cell motility",12,0,0.1,5511,"1.00000","1.00000","1.00000","",""
"GO:2000152","regulation of ubiquitin-specific proteas...",3,0,0.02,5512,"1.00000","1.00000","1.00000","",""
"GO:2000158","positive regulation of ubiquitin-specifi...",3,0,0.02,5513,"1.00000","1.00000","1.00000","",""
"GO:2000171","negative regulation of dendrite developm...",4,0,0.03,5514,"1.00000","1.00000","1.00000","",""
"GO:2000177","regulation of neural precursor cell prol...",70,0,0.57,5515,"1.00000","1.00000","1.00000","",""
"GO:2000178","negative regulation of neural precursor ...",46,0,0.37,5516,"1.00000","1.00000","1.00000","",""
"GO:2000179","positive regulation of neural precursor ...",17,0,0.14,5517,"1.00000","1.00000","1.00000","",""
"GO:2000197","regulation of ribonucleoprotein complex ...",4,0,0.03,5518,"1.00000","1.00000","1.00000","",""
"GO:2000241","regulation of reproductive process",117,0,0.95,5519,"1.00000","1.00000","1.00000","",""
"GO:2000242","negative regulation of reproductive proc...",23,0,0.19,5520,"1.00000","1.00000","1.00000","",""
"GO:2000243","positive regulation of reproductive proc...",24,0,0.2,5521,"1.00000","1.00000","1.00000","",""
"GO:2000252","negative regulation of feeding behavior",3,0,0.02,5522,"1.00000","1.00000","1.00000","",""
"GO:2000253","positive regulation of feeding behavior",10,0,0.08,5523,"1.00000","1.00000","1.00000","",""
"GO:2000272","negative regulation of signaling recepto...",8,0,0.07,5524,"1.00000","1.00000","1.00000","",""
"GO:2000273","positive regulation of signaling recepto...",6,0,0.05,5525,"1.00000","1.00000","1.00000","",""
"GO:2000274","regulation of epithelial cell migration,...",11,0,0.09,5526,"1.00000","1.00000","1.00000","",""
"GO:2000278","regulation of DNA biosynthetic process",11,0,0.09,5527,"1.00000","1.00000","1.00000","",""
"GO:2000289","regulation of photoreceptor cell axon gu...",12,0,0.1,5528,"1.00000","1.00000","1.00000","",""
"GO:2000300","regulation of synaptic vesicle exocytosi...",10,0,0.08,5529,"1.00000","1.00000","1.00000","",""
"GO:2000301","negative regulation of synaptic vesicle ...",3,0,0.02,5530,"1.00000","1.00000","1.00000","",""
"GO:2000305","semaphorin-plexin signaling pathway invo...",7,0,0.06,5531,"1.00000","1.00000","1.00000","",""
"GO:2000369","regulation of clathrin-dependent endocyt...",15,0,0.12,5532,"1.00000","1.00000","1.00000","",""
"GO:2000370","positive regulation of clathrin-dependen...",11,0,0.09,5533,"1.00000","1.00000","1.00000","",""
"GO:2000377","regulation of reactive oxygen species me...",15,0,0.12,5534,"1.00000","1.00000","1.00000","",""
"GO:2000425","regulation of apoptotic cell clearance",5,0,0.04,5535,"1.00000","1.00000","1.00000","",""
"GO:2000427","positive regulation of apoptotic cell cl...",5,0,0.04,5536,"1.00000","1.00000","1.00000","",""
"GO:2000431","regulation of cytokinesis, actomyosin co...",3,0,0.02,5537,"1.00000","1.00000","1.00000","",""
"GO:2000434","regulation of protein neddylation",6,0,0.05,5538,"1.00000","1.00000","1.00000","",""
"GO:2000435","negative regulation of protein neddylati...",4,0,0.03,5539,"1.00000","1.00000","1.00000","",""
"GO:2000479","regulation of cAMP-dependent protein kin...",5,0,0.04,5540,"1.00000","1.00000","1.00000","",""
"GO:2000481","positive regulation of cAMP-dependent pr...",3,0,0.02,5541,"1.00000","1.00000","1.00000","",""
"GO:2000495","regulation of cell proliferation involve...",14,0,0.11,5542,"1.00000","1.00000","1.00000","",""
"GO:2000497","positive regulation of cell proliferatio...",4,0,0.03,5543,"1.00000","1.00000","1.00000","",""
"GO:2000574","regulation of microtubule motor activity",8,0,0.07,5544,"1.00000","1.00000","1.00000","",""
"GO:2000576","positive regulation of microtubule motor...",6,0,0.05,5545,"1.00000","1.00000","1.00000","",""
"GO:2000580","regulation of ATP-dependent microtubule ...",5,0,0.04,5546,"1.00000","1.00000","1.00000","",""
"GO:2000582","positive regulation of ATP-dependent mic...",5,0,0.04,5547,"1.00000","1.00000","1.00000","",""
"GO:2000618","regulation of histone H4-K16 acetylation",4,0,0.03,5548,"1.00000","1.00000","1.00000","",""
"GO:2000625","regulation of miRNA catabolic process",4,0,0.03,5549,"1.00000","1.00000","1.00000","",""
"GO:2000627","positive regulation of miRNA catabolic p...",4,0,0.03,5550,"1.00000","1.00000","1.00000","",""
"GO:2000628","regulation of miRNA metabolic process",4,0,0.03,5551,"1.00000","1.00000","1.00000","",""
"GO:2000630","positive regulation of miRNA metabolic p...",4,0,0.03,5552,"1.00000","1.00000","1.00000","",""
"GO:2000637","positive regulation of gene silencing by...",10,0,0.08,5553,"1.00000","1.00000","1.00000","",""
"GO:2000647","negative regulation of stem cell prolife...",53,0,0.43,5554,"1.00000","1.00000","1.00000","",""
"GO:2000648","positive regulation of stem cell prolife...",25,0,0.2,5555,"1.00000","1.00000","1.00000","",""
"GO:2000677","regulation of transcription regulatory r...",8,0,0.07,5556,"1.00000","1.00000","1.00000","",""
"GO:2000678","negative regulation of transcription reg...",4,0,0.03,5557,"1.00000","1.00000","1.00000","",""
"GO:2000725","regulation of cardiac muscle cell differ...",4,0,0.03,5558,"1.00000","1.00000","1.00000","",""
"GO:2000727","positive regulation of cardiac muscle ce...",4,0,0.03,5559,"1.00000","1.00000","1.00000","",""
"GO:2000736","regulation of stem cell differentiation",43,0,0.35,5560,"1.00000","1.00000","1.00000","",""
"GO:2000737","negative regulation of stem cell differe...",19,0,0.15,5561,"1.00000","1.00000","1.00000","",""
"GO:2000756","regulation of peptidyl-lysine acetylatio...",25,0,0.2,5562,"1.00000","1.00000","1.00000","",""
"GO:2000757","negative regulation of peptidyl-lysine a...",5,0,0.04,5563,"1.00000","1.00000","1.00000","",""
"GO:2000758","positive regulation of peptidyl-lysine a...",9,0,0.07,5564,"1.00000","1.00000","1.00000","",""
"GO:2000765","regulation of cytoplasmic translation",17,0,0.14,5565,"1.00000","1.00000","1.00000","",""
"GO:2000766","negative regulation of cytoplasmic trans...",4,0,0.03,5566,"1.00000","1.00000","1.00000","",""
"GO:2000785","regulation of autophagosome assembly",5,0,0.04,5567,"1.00000","1.00000","1.00000","",""
"GO:2000816","negative regulation of mitotic sister ch...",20,0,0.16,5568,"1.00000","1.00000","1.00000","",""
"GO:2000826","regulation of heart morphogenesis",8,0,0.07,5569,"1.00000","1.00000","1.00000","",""
"GO:2000831","regulation of steroid hormone secretion",3,0,0.02,5570,"1.00000","1.00000","1.00000","",""
"GO:2001013","epithelial cell proliferation involved i...",21,0,0.17,5571,"1.00000","1.00000","1.00000","",""
"GO:2001021","negative regulation of response to DNA d...",5,0,0.04,5572,"1.00000","1.00000","1.00000","",""
"GO:2001023","regulation of response to drug",18,0,0.15,5573,"1.00000","1.00000","1.00000","",""
"GO:2001025","positive regulation of response to drug",6,0,0.05,5574,"1.00000","1.00000","1.00000","",""
"GO:2001038","regulation of cellular response to drug",4,0,0.03,5575,"1.00000","1.00000","1.00000","",""
"GO:2001056","positive regulation of cysteine-type end...",34,0,0.28,5576,"1.00000","1.00000","1.00000","",""
"GO:2001057","reactive nitrogen species metabolic proc...",5,0,0.04,5577,"1.00000","1.00000","1.00000","",""
"GO:2001135","regulation of endocytic recycling",6,0,0.05,5578,"1.00000","1.00000","1.00000","",""
"GO:2001151","regulation of renal water transport",3,0,0.02,5579,"1.00000","1.00000","1.00000","",""
"GO:2001169","regulation of ATP biosynthetic process",8,0,0.07,5580,"1.00000","1.00000","1.00000","",""
"GO:2001228","regulation of response to gamma radiatio...",6,0,0.05,5581,"1.00000","1.00000","1.00000","",""
"GO:2001229","negative regulation of response to gamma...",6,0,0.05,5582,"1.00000","1.00000","1.00000","",""
"GO:2001233","regulation of apoptotic signaling pathwa...",36,0,0.29,5583,"1.00000","1.00000","1.00000","",""
"GO:2001234","negative regulation of apoptotic signali...",21,0,0.17,5584,"1.00000","1.00000","1.00000","",""
"GO:2001235","positive regulation of apoptotic signali...",12,0,0.1,5585,"1.00000","1.00000","1.00000","",""
"GO:2001236","regulation of extrinsic apoptotic signal...",5,0,0.04,5586,"1.00000","1.00000","1.00000","",""
"GO:2001237","negative regulation of extrinsic apoptot...",3,0,0.02,5587,"1.00000","1.00000","1.00000","",""
"GO:2001239","regulation of extrinsic apoptotic signal...",3,0,0.02,5588,"1.00000","1.00000","1.00000","",""
"GO:2001240","negative regulation of extrinsic apoptot...",3,0,0.02,5589,"1.00000","1.00000","1.00000","",""
"GO:2001242","regulation of intrinsic apoptotic signal...",12,0,0.1,5590,"1.00000","1.00000","1.00000","",""
"GO:2001243","negative regulation of intrinsic apoptot...",7,0,0.06,5591,"1.00000","1.00000","1.00000","",""
